province,r_mean,r_q2.5,r_q97.5,r_median,lag,date_lag,movement,rolling.corr.biweekly
guangdong,0.5140303703945505,0.013014122215742632,1.8961960721390332,0.35629870196116703,0,2020-03-16,4.0848046953732435,0.5585803781602338
guangdong,0.6452170428201164,0.016335481198311047,2.3801278927032787,0.44723037407998917,0,2020-03-17,4.048102227081957,0.6314328932366109
guangdong,0.8116523993170933,0.02054925959589834,2.994087859723104,0.5625945721813581,0,2020-03-18,3.952121691054207,0.5396154765860722
guangdong,1.0187012030775289,0.025791281452881964,3.7578659379138437,0.7061098667462133,0,2020-03-19,3.9471553069209824,0.4754721401834088
guangdong,1.2701318749972361,0.032156954925906096,4.685363377692513,0.8803883280936511,0,2020-03-20,4.120409779712317,0.5602556439000332
guangdong,1.5665349052406063,0.03966122993156941,5.778758426094393,1.0858392528162673,0,2020-03-21,3.8556373149360357,0.3351343243721313
guangdong,3.8074614714355657,0.46110124804017566,10.606908771789229,3.1951207500941443,0,2020-03-22,3.758508374973164,-0.21270639427788882
guangdong,4.371093398280623,0.5293596892229187,12.177086821853438,3.6681057240429906,0,2020-03-23,4.201380105597488,0.2162325059840489
guangdong,6.2588294277351775,1.290721096299461,15.072695926982048,5.578829127690593,0,2020-03-24,4.1636717701944415,0.4062649229238261
guangdong,5.220946708787078,1.0766847279500344,12.573236433605999,4.653708798011054,0,2020-03-25,NA,NA
guangdong,3.956842316261274,0.8159960119215035,9.528983295140378,3.5269450018587607,0,2020-03-26,NA,NA
guangdong,3.0545438111145176,0.6299203680332797,7.356041667560533,2.7226781272770824,0,2020-03-27,NA,NA
zhejiang,38.715620159650335,26.305385540409613,53.486085588833774,38.30012835491237,0,2020-01-24,2.8487531636743944,NA
zhejiang,22.71617824602233,16.86038534283709,29.431352490415115,22.564917856381317,0,2020-01-25,2.186392478647377,NA
zhejiang,16.634997378016262,13.410155729645552,20.202089574871792,16.574764624961333,0,2020-01-26,1.9156832647725293,NA
zhejiang,9.936310429329735,8.210565566917257,11.82421657352093,9.907772445361394,0,2020-01-27,1.7966198222067284,NA
zhejiang,7.356983825173519,6.2644538882057,8.536036371899458,7.34175759370998,0,2020-01-28,1.6433887850793099,NA
zhejiang,7.752552342689989,6.869465589435214,8.688262451055904,7.7432920039149815,0,2020-01-29,1.6038351647202371,NA
zhejiang,7.2715387484460905,6.58133960666577,7.9956592624091725,7.265569555959199,0,2020-01-30,1.5030584260066235,NA
zhejiang,5.708814596787191,5.2169142460922915,6.222558723534018,5.704970737758204,0,2020-01-31,1.506299194701063,NA
zhejiang,4.103175467916077,3.7637361722550526,4.457060172449461,4.1006335080602,0,2020-02-01,1.4695333989890187,NA
zhejiang,2.99924003065496,2.755516799874277,3.25314380890745,2.997448560341479,0,2020-02-02,1.3633908994247865,NA
zhejiang,2.4340452800813375,2.2426858213867766,2.633127135179633,2.4326863724740013,0,2020-02-03,1.3754072006275058,NA
zhejiang,2.164106502248537,2.0017686623684208,2.332683353999874,2.163008627464969,0,2020-02-04,1.216324828307478,NA
zhejiang,1.667902835017422,1.5370973899977243,1.8039735122219924,1.6669763139042972,0,2020-02-05,1.2067000575213527,NA
zhejiang,1.2766011577475471,1.1699205078194757,1.3878699346738872,1.2757937842440261,0,2020-02-06,1.0230228168032072,0.9769899912570789
zhejiang,1.0316668737955645,0.9404937087496772,1.126997471683806,1.0309352874859645,0,2020-02-07,1.058636454592993,0.9452089523566233
zhejiang,0.931612900996807,0.8475151475716026,1.0196317157683992,0.9309229083153904,0,2020-02-08,1.0266911887746208,0.9237257473820062
zhejiang,0.8374392467598326,0.7587964853215772,0.9199039142527791,0.8367667009279075,0,2020-02-09,1.0725838574167683,0.9486086201311347
zhejiang,0.7666606791029388,0.6916019998669786,0.8455304226714936,0.7659900392766983,0,2020-02-10,1.2967501464179885,0.898930383734806
zhejiang,0.614549656356411,0.547077264060739,0.685888715163848,0.6138692261013293,0,2020-02-11,1.2553557678229041,0.8548215596391804
zhejiang,0.5240503032822338,0.46097497298463097,0.5911112741874215,0.5233489305885889,0,2020-02-12,1.3682503311835454,0.7302799673578395
zhejiang,0.4513843752804748,0.391564796779222,0.5153939448772239,0.45064703374546544,0,2020-02-13,1.4676770001743071,0.5399815070267537
zhejiang,0.38423923755209066,0.32734800911562373,0.4456214714754088,0.38344891169463513,0,2020-02-14,1.6154842008018127,0.16674790188007174
zhejiang,0.32868253737854675,0.27400782219613634,0.388257030339033,0.3278202572468314,0,2020-02-15,1.487756407530068,-0.15724428680560662
zhejiang,0.30151502619159837,0.24660941938426273,0.36185653057706274,0.3005583777255092,0,2020-02-16,1.510672867352275,-0.3825384438848412
zhejiang,0.25882269059720275,0.20523029678424806,0.31853816848133665,0.25774506520468415,0,2020-02-17,2.078581906919993,-0.5977245212172262
zhejiang,0.2067796010007009,0.15619908838957938,0.26434578638294864,0.20555008101337743,0,2020-02-18,2.267319452675615,-0.724040953005125
zhejiang,0.18354065185867627,0.13282927982136683,0.24232402220915758,0.18211983357538114,0,2020-02-19,2.4466554837022834,-0.8348301224919934
zhejiang,0.15504786947994953,0.10534750488486086,0.21420045922482275,0.15338391268821144,0,2020-02-20,2.7581757312184068,-0.8482420160130356
zhejiang,0.29077539442669226,0.2151172375381361,0.3776581101547235,0.28879974059047364,0,2020-02-21,2.9634328481784906,-0.7969648710965676
zhejiang,0.31243078559031146,0.2270126870998737,0.41127762198756596,0.3100670999450077,0,2020-02-22,2.7131220637964093,-0.7621296740592604
zhejiang,0.329422124666748,0.23425133367319714,0.44056381896627456,0.32661086926273497,0,2020-02-23,2.6150036883388528,-0.7133658290628941
zhejiang,0.3483903705306992,0.2426666581228899,0.47293089070146427,0.3450780435270051,0,2020-02-24,3.5211228743245595,-0.5732355059622075
zhejiang,0.3955255360643313,0.27391293170507247,0.539127704299938,0.39165466600396737,0,2020-02-25,3.5980200836674223,-0.3014248393822214
zhejiang,0.4450871722665281,0.30637752961555154,0.6092899737793647,0.44059950510947116,0,2020-02-26,3.5538753337981523,0.06694086657471254
zhejiang,0.4799530515495804,0.3261048127408281,0.6630607978884213,0.47480224784927794,0,2020-02-27,3.7286742652954503,0.42050545395108924
zhejiang,0.05270969187543878,0.010870005656583578,0.12693702028733744,0.04698296506423601,0,2020-02-28,3.878355403521004,0.1684539326404621
zhejiang,0.01990233221914515,5.038834255638628e-4,0.07341730441215435,0.013795245464267821,0,2020-02-29,3.5373716350008717,0.07149884677326769
zhejiang,0.023306449225562395,5.900682062883902e-4,0.08597468169652676,0.016154799569562093,0,2020-03-01,3.277598778107025,0.07585607083474341
zhejiang,0.028255066375650385,7.153563450820817e-4,0.1042295338277622,0.019584919594816175,0,2020-03-02,4.321064531985359,-0.11474888289051971
zhejiang,0.035143823017923244,8.897645630016475e-4,0.12964132666983347,0.024359841838971205,0,2020-03-03,4.324739672302598,-0.2732033379351972
zhejiang,0.04455232360859784,0.0011279671743764247,0.16434815119279178,0.03088131749669388,0,2020-03-04,4.362903960257975,-0.40782160464053935
zhejiang,0.05730490559270996,0.0014508345963540898,0.21139088886088653,0.03972073374384075,0,2020-03-05,4.544200834931149,-0.5187241753540338
zhejiang,0.07453857984688347,0.001887153451985055,0.2749638357359994,0.051666206463809636,0,2020-03-06,4.5656328429492765,-0.5291122962746889
zhejiang,0.09779812444868353,0.0024760341360154548,0.3607654919296264,0.06778849422565565,0,2020-03-07,4.163670212654698,-0.5149491307198696
zhejiang,0.1291585950149598,0.003270012508109412,0.47645048747290775,0.08952591597970319,0,2020-03-08,3.8497127941432803,-0.4728415610753519
zhejiang,0.1713727805005494,0.004338783150446767,0.632173528982854,0.1187865596286742,0,2020-03-09,4.7643495241415375,-0.355041502495648
zhejiang,0.22803278727177415,0.005773290322269199,0.8411854638311814,0.15806028357265603,0,2020-03-10,4.881522952762769,-0.1635270444469277
zhejiang,0.30371790314035135,0.007689471553098567,1.1203787327410084,0.2105212082473131,0,2020-03-11,4.977086627157051,0.19928575248410116
zhejiang,0.4040714814219608,0.010230204178568758,1.4905709858108518,0.28008100809231246,0,2020-03-12,4.882211635000871,0.6818399249548266
zhejiang,0.5357061788231767,0.013562906171442844,1.9761555165027023,0.3713232274598268,0,2020-03-13,5.020781139968625,0.6911991179642151
zhejiang,0.7057868431435053,0.017868975772545384,2.6035625846560113,0.489214160401225,0,2020-03-14,4.5761086125152515,0.5369887819837617
zhejiang,0.9211122284751406,0.023320542532514955,3.397871974555047,0.6384663441468319,0,2020-03-15,4.392236803207251,0.30390509663418974
zhejiang,1.1865720475471202,0.030041403259323668,4.377121247022476,0.8224690692885277,0,2020-03-16,5.228864525013074,0.4931793978563237
zhejiang,1.5030773906219392,0.038054624761293725,5.544671304208458,1.0418538554729968,0,2020-03-17,5.235533083493115,0.5849749542586816
zhejiang,1.8654793219071848,0.04722984727070939,6.88152834265781,1.2930517323728437,0,2020-03-18,5.293470934286212,0.6402651724960247
zhejiang,2.261438059927079,0.05725465456959881,8.34217239601628,1.5675094152494073,0,2020-03-19,5.321421941781419,0.6782349816784752
zhejiang,2.6722666509349624,0.06765593395119276,9.85766954454784,1.8522740947999368,0,2020-03-20,5.407863055603975,0.7089994652495172
zhejiang,3.076063869620888,0.07787919439847334,11.347228808186701,2.1321649984500337,0,2020-03-21,4.936796250653652,0.5694392335718098
zhejiang,3.4521887214074356,0.08740185117412463,12.734708046123746,2.3928748790044065,0,2020-03-22,4.576975825344257,0.23471953019630504
zhejiang,3.785252287426245,0.09583429058515171,13.963339391724451,2.623736950737585,0,2020-03-23,5.470968805996165,0.34943768708996437
zhejiang,4.067107077905778,0.10297023604996478,15.003067737367989,2.819103804085788,0,2020-03-24,5.480881962698274,0.4380502402426828
zhejiang,4.296525639254755,0.1087786111342302,15.849365154720607,2.97812463305295,0,2020-03-25,NA,NA
zhejiang,4.477356815247712,0.11335686012559322,16.51642956450429,3.1034672528498075,0,2020-03-26,NA,NA
zhejiang,4.616266434152807,0.11687374718420328,17.028850403662084,3.1997520635465304,0,2020-03-27,NA,NA
henan,26.862100883866677,12.881421493286329,45.89337138930554,25.972198739776715,-1,2020-01-23,5.964915844264001,NA
henan,36.323149810748355,25.003184994530955,49.72358759088674,35.956915471491904,-1,2020-01-24,4.678613283364564,NA
henan,36.78465485000447,29.34088132672756,45.05725563450541,36.63878742312992,-1,2020-01-25,3.8064643035602748,NA
henan,20.504159576624577,17.118720764699393,24.19052429125583,20.45120165977287,-1,2020-01-26,3.058411284613783,NA
henan,10.941108140659543,9.353704158628188,12.651097739359992,10.919535629047518,-1,2020-01-27,2.342716895690194,NA
henan,6.764575095248295,5.87230846280302,7.7190247089013875,6.753632335208236,-1,2020-01-28,2.336707370393504,NA
henan,5.407829093606042,4.786404564336704,6.066630961668426,5.40125165083439,-1,2020-01-29,2.2451399021444933,NA
henan,4.552237556843079,4.083837513804825,5.045700175867527,4.5478272346222814,-1,2020-01-30,2.2850806579221317,NA
henan,3.676755670804585,3.321303592944249,4.0500175132962335,3.6736216572428773,-1,2020-01-31,2.173075848428066,NA
henan,2.8700490750057814,2.599250873026636,3.15407306511296,2.867721714993828,-1,2020-02-01,2.0685408806995627,NA
henan,2.3879539501714433,2.16977108663397,2.6164392596002073,2.386141018250794,-1,2020-02-02,2.0233826566729127,NA
henan,2.258511280743012,2.0663568770563705,2.459086364050087,2.257029490958681,-1,2020-02-03,2.083093681032688,NA
henan,2.10464453750812,1.9337674261539317,2.282652824896519,2.1033896649501895,-1,2020-02-04,1.982395169685613,NA
henan,1.8648940081985206,1.7154322072815915,2.0205095319494526,1.8638111386539824,-1,2020-02-05,1.7952290755777638,0.8540986461315037
henan,1.6032124029593395,1.4735002576469691,1.7383181301401345,1.6022632948803472,-1,2020-02-06,1.6585698209452426,0.9652336194972791
henan,1.4265219315784627,1.3108031912312141,1.5470655321282674,1.4256729012936717,-1,2020-02-07,1.8426301582344369,0.972049686087623
henan,1.2644989172243224,1.1602703733483095,1.3731463352128168,1.2637213276973729,-1,2020-02-08,1.7680300749531541,0.9257433154876823
henan,1.1111787738930266,1.0167304012263112,1.2097619499884664,1.1104511711985756,-1,2020-02-09,1.8439729544034977,0.8137344225212392
henan,0.9003420564385121,0.8174317623492393,0.9871996633994431,0.8996474434382549,-1,2020-02-10,1.989198261503227,0.8548105683650945
henan,0.7578770453225603,0.6829075174436637,0.8366947607155218,0.7571998723806507,-1,2020-02-11,1.9593456797834687,0.7940376274259023
henan,0.6496634993567636,0.5804248916046221,0.7227470588786558,0.6489868920088402,-1,2020-02-12,1.9772034249427441,0.703858359564973
