date_confirm,province,new_cases,imported_cases,new_cases_wo_imported
2020-03-18T00:00:00Z,shanghai,2,2,0
2020-03-19T00:00:00Z,shanghai,8,8,0
2020-03-20T00:00:00Z,shanghai,9,9,0
2020-03-21T00:00:00Z,shanghai,14,14,0
2020-03-22T00:00:00Z,shanghai,10,10,0
2020-03-23T00:00:00Z,shanghai,10,9,1
2020-03-24T00:00:00Z,shanghai,19,19,0
2020-03-25T00:00:00Z,shanghai,NA,0,NA
2020-03-26T00:00:00Z,shanghai,NA,0,NA
2020-03-27T00:00:00Z,shanghai,NA,0,NA
2020-03-28T00:00:00Z,shanghai,NA,0,NA
2020-03-29T00:00:00Z,shanghai,NA,0,NA
2020-03-30T00:00:00Z,shanghai,NA,0,NA
2020-03-31T00:00:00Z,shanghai,NA,0,NA
2020-04-01T00:00:00Z,shanghai,NA,0,NA
2020-04-02T00:00:00Z,shanghai,NA,0,NA
2020-01-16T00:00:00Z,guangxi,0,0,0
2020-01-17T00:00:00Z,guangxi,0,0,0
2020-01-18T00:00:00Z,guangxi,0,0,0
2020-01-19T00:00:00Z,guangxi,0,0,0
2020-01-20T00:00:00Z,guangxi,0,0,0
2020-01-21T00:00:00Z,guangxi,0,0,0
2020-01-22T00:00:00Z,guangxi,5,0,5
2020-01-23T00:00:00Z,guangxi,8,0,8
2020-01-24T00:00:00Z,guangxi,10,0,10
2020-01-25T00:00:00Z,guangxi,10,0,10
2020-01-26T00:00:00Z,guangxi,13,0,13
2020-01-27T00:00:00Z,guangxi,5,0,5
2020-01-28T00:00:00Z,guangxi,7,0,7
2020-01-29T00:00:00Z,guangxi,20,0,20
2020-01-30T00:00:00Z,guangxi,9,0,9
2020-01-31T00:00:00Z,guangxi,13,0,13
2020-02-01T00:00:00Z,guangxi,11,0,11
2020-02-02T00:00:00Z,guangxi,16,0,16
2020-02-03T00:00:00Z,guangxi,12,0,12
2020-02-04T00:00:00Z,guangxi,11,0,11
2020-02-05T00:00:00Z,guangxi,18,0,18
2020-02-06T00:00:00Z,guangxi,4,0,4
2020-02-07T00:00:00Z,guangxi,11,0,11
2020-02-08T00:00:00Z,guangxi,12,0,12
2020-02-09T00:00:00Z,guangxi,15,0,15
2020-02-10T00:00:00Z,guangxi,5,0,5
2020-02-11T00:00:00Z,guangxi,7,0,7
2020-02-12T00:00:00Z,guangxi,0,0,0
2020-02-13T00:00:00Z,guangxi,4,0,4
2020-02-14T00:00:00Z,guangxi,9,0,9
2020-02-15T00:00:00Z,guangxi,2,0,2
2020-02-16T00:00:00Z,guangxi,1,0,1
2020-02-17T00:00:00Z,guangxi,4,0,4
2020-02-18T00:00:00Z,guangxi,2,0,2
2020-02-19T00:00:00Z,guangxi,1,0,1
2020-02-20T00:00:00Z,guangxi,1,0,1
2020-02-21T00:00:00Z,guangxi,3,0,3
2020-02-22T00:00:00Z,guangxi,0,0,0
2020-02-23T00:00:00Z,guangxi,2,0,2
2020-02-24T00:00:00Z,guangxi,1,0,1
2020-02-25T00:00:00Z,guangxi,0,0,0
2020-02-26T00:00:00Z,guangxi,0,0,0
2020-02-27T00:00:00Z,guangxi,0,0,0
2020-02-28T00:00:00Z,guangxi,0,0,0
2020-02-29T00:00:00Z,guangxi,0,0,0
2020-03-01T00:00:00Z,guangxi,0,0,0
2020-03-02T00:00:00Z,guangxi,0,0,0
2020-03-03T00:00:00Z,guangxi,0,0,0
2020-03-04T00:00:00Z,guangxi,0,0,0
2020-03-05T00:00:00Z,guangxi,0,0,0
2020-03-06T00:00:00Z,guangxi,0,0,0
2020-03-07T00:00:00Z,guangxi,0,0,0
2020-03-08T00:00:00Z,guangxi,0,0,0
2020-03-09T00:00:00Z,guangxi,0,0,0
2020-03-10T00:00:00Z,guangxi,0,0,0
2020-03-11T00:00:00Z,guangxi,0,0,0
2020-03-12T00:00:00Z,guangxi,0,0,0
2020-03-13T00:00:00Z,guangxi,0,0,0
2020-03-14T00:00:00Z,guangxi,0,0,0
2020-03-15T00:00:00Z,guangxi,0,0,0
2020-03-16T00:00:00Z,guangxi,1,1,0
2020-03-17T00:00:00Z,guangxi,0,0,0
2020-03-18T00:00:00Z,guangxi,0,0,0
2020-03-19T00:00:00Z,guangxi,1,1,0
2020-03-20T00:00:00Z,guangxi,0,0,0
2020-03-21T00:00:00Z,guangxi,0,0,0
2020-03-22T00:00:00Z,guangxi,0,0,0
2020-03-23T00:00:00Z,guangxi,0,0,0
2020-03-24T00:00:00Z,guangxi,0,0,0
2020-03-25T00:00:00Z,guangxi,NA,0,NA
2020-03-26T00:00:00Z,guangxi,NA,0,NA
2020-03-27T00:00:00Z,guangxi,NA,0,NA
2020-03-28T00:00:00Z,guangxi,NA,0,NA
2020-03-29T00:00:00Z,guangxi,NA,0,NA
2020-03-30T00:00:00Z,guangxi,NA,0,NA
2020-03-31T00:00:00Z,guangxi,NA,0,NA
2020-04-01T00:00:00Z,guangxi,NA,0,NA
2020-04-02T00:00:00Z,guangxi,NA,0,NA
2020-01-16T00:00:00Z,shaanxi,0,0,0
2020-01-17T00:00:00Z,shaanxi,0,0,0
2020-01-18T00:00:00Z,shaanxi,0,0,0
2020-01-19T00:00:00Z,shaanxi,0,0,0
2020-01-20T00:00:00Z,shaanxi,0,0,0
2020-01-21T00:00:00Z,shaanxi,0,0,0
2020-01-22T00:00:00Z,shaanxi,0,0,0
2020-01-23T00:00:00Z,shaanxi,3,0,3
2020-01-24T00:00:00Z,shaanxi,2,0,2
2020-01-25T00:00:00Z,shaanxi,10,0,10
2020-01-26T00:00:00Z,shaanxi,7,0,7
2020-01-27T00:00:00Z,shaanxi,13,0,13
2020-01-28T00:00:00Z,shaanxi,11,0,11
2020-01-29T00:00:00Z,shaanxi,17,0,17
2020-01-30T00:00:00Z,shaanxi,24,0,24
2020-01-31T00:00:00Z,shaanxi,15,0,15
2020-02-01T00:00:00Z,shaanxi,15,0,15
2020-02-02T00:00:00Z,shaanxi,12,0,12
2020-02-03T00:00:00Z,shaanxi,14,0,14
2020-02-04T00:00:00Z,shaanxi,23,0,23
2020-02-05T00:00:00Z,shaanxi,8,0,8
2020-02-06T00:00:00Z,shaanxi,11,0,11
2020-02-07T00:00:00Z,shaanxi,11,0,11
2020-02-08T00:00:00Z,shaanxi,13,0,13
2020-02-09T00:00:00Z,shaanxi,5,0,5
2020-02-10T00:00:00Z,shaanxi,6,0,6
2020-02-11T00:00:00Z,shaanxi,6,0,6
2020-02-12T00:00:00Z,shaanxi,4,0,4
2020-02-13T00:00:00Z,shaanxi,1,0,1
2020-02-14T00:00:00Z,shaanxi,2,0,2
2020-02-15T00:00:00Z,shaanxi,4,0,4
2020-02-16T00:00:00Z,shaanxi,4,0,4
2020-02-17T00:00:00Z,shaanxi,0,0,0
2020-02-18T00:00:00Z,shaanxi,2,0,2
2020-02-19T00:00:00Z,shaanxi,3,0,3
2020-02-20T00:00:00Z,shaanxi,0,0,0
2020-02-21T00:00:00Z,shaanxi,0,0,0
2020-02-22T00:00:00Z,shaanxi,0,0,0
2020-02-23T00:00:00Z,shaanxi,0,0,0
2020-02-24T00:00:00Z,shaanxi,0,0,0
2020-02-25T00:00:00Z,shaanxi,0,0,0
2020-02-26T00:00:00Z,shaanxi,0,0,0
2020-02-27T00:00:00Z,shaanxi,0,0,0
2020-02-28T00:00:00Z,shaanxi,0,0,0
2020-02-29T00:00:00Z,shaanxi,0,0,0
2020-03-01T00:00:00Z,shaanxi,0,0,0
2020-03-02T00:00:00Z,shaanxi,0,0,0
2020-03-03T00:00:00Z,shaanxi,0,0,0
2020-03-04T00:00:00Z,shaanxi,0,0,0
2020-03-05T00:00:00Z,shaanxi,0,0,0
2020-03-06T00:00:00Z,shaanxi,0,0,0
2020-03-07T00:00:00Z,shaanxi,0,0,0
2020-03-08T00:00:00Z,shaanxi,0,0,0
2020-03-09T00:00:00Z,shaanxi,0,0,0
2020-03-10T00:00:00Z,shaanxi,0,0,0
2020-03-11T00:00:00Z,shaanxi,0,0,0
2020-03-12T00:00:00Z,shaanxi,0,0,0
2020-03-13T00:00:00Z,shaanxi,0,0,0
2020-03-14T00:00:00Z,shaanxi,0,0,0
2020-03-15T00:00:00Z,shaanxi,0,0,0
2020-03-16T00:00:00Z,shaanxi,1,1,0
2020-03-17T00:00:00Z,shaanxi,0,0,0
2020-03-18T00:00:00Z,shaanxi,0,0,0
2020-03-19T00:00:00Z,shaanxi,0,0,0
2020-03-20T00:00:00Z,shaanxi,2,2,0
2020-03-21T00:00:00Z,shaanxi,0,0,0
2020-03-22T00:00:00Z,shaanxi,0,0,0
2020-03-23T00:00:00Z,shaanxi,0,0,0
2020-03-24T00:00:00Z,shaanxi,1,1,0
2020-03-25T00:00:00Z,shaanxi,NA,3,NA
2020-03-26T00:00:00Z,shaanxi,NA,1,NA
2020-03-27T00:00:00Z,shaanxi,NA,0,NA
2020-03-28T00:00:00Z,shaanxi,NA,0,NA
2020-03-29T00:00:00Z,shaanxi,NA,0,NA
2020-03-30T00:00:00Z,shaanxi,NA,0,NA
2020-03-31T00:00:00Z,shaanxi,NA,0,NA
2020-04-01T00:00:00Z,shaanxi,NA,0,NA
2020-04-02T00:00:00Z,shaanxi,NA,0,NA
2020-01-16T00:00:00Z,yunnan,0,0,0
2020-01-17T00:00:00Z,yunnan,0,0,0
2020-01-18T00:00:00Z,yunnan,0,0,0
2020-01-19T00:00:00Z,yunnan,0,0,0
2020-01-20T00:00:00Z,yunnan,0,0,0
2020-01-21T00:00:00Z,yunnan,1,0,1
2020-01-22T00:00:00Z,yunnan,0,0,0
2020-01-23T00:00:00Z,yunnan,1,0,1
2020-01-24T00:00:00Z,yunnan,3,0,3
2020-01-25T00:00:00Z,yunnan,6,0,6
2020-01-26T00:00:00Z,yunnan,10,0,10
2020-01-27T00:00:00Z,yunnan,11,0,11
2020-01-28T00:00:00Z,yunnan,19,0,19
2020-01-29T00:00:00Z,yunnan,19,0,19
2020-01-30T00:00:00Z,yunnan,10,0,10
2020-01-31T00:00:00Z,yunnan,11,0,11
2020-02-01T00:00:00Z,yunnan,8,0,8
2020-02-02T00:00:00Z,yunnan,10,0,10
2020-02-03T00:00:00Z,yunnan,8,0,8
2020-02-04T00:00:00Z,yunnan,5,0,5
2020-02-05T00:00:00Z,yunnan,6,0,6
2020-02-06T00:00:00Z,yunnan,7,0,7
2020-02-07T00:00:00Z,yunnan,3,0,3
2020-02-08T00:00:00Z,yunnan,2,0,2
2020-02-09T00:00:00Z,yunnan,1,0,1
2020-02-10T00:00:00Z,yunnan,8,0,8
2020-02-11T00:00:00Z,yunnan,5,0,5
2020-02-12T00:00:00Z,yunnan,1,0,1
2020-02-13T00:00:00Z,yunnan,7,0,7
2020-02-14T00:00:00Z,yunnan,6,0,6
2020-02-15T00:00:00Z,yunnan,1,0,1
2020-02-16T00:00:00Z,yunnan,2,0,2
2020-02-17T00:00:00Z,yunnan,1,0,1
2020-02-18T00:00:00Z,yunnan,1,0,1
2020-02-19T00:00:00Z,yunnan,0,0,0
2020-02-20T00:00:00Z,yunnan,2,0,2
2020-02-21T00:00:00Z,yunnan,0,0,0
2020-02-22T00:00:00Z,yunnan,0,0,0
2020-02-23T00:00:00Z,yunnan,0,0,0
2020-02-24T00:00:00Z,yunnan,0,0,0
2020-02-25T00:00:00Z,yunnan,0,0,0
2020-02-26T00:00:00Z,yunnan,0,0,0
2020-02-27T00:00:00Z,yunnan,0,0,0
2020-02-28T00:00:00Z,yunnan,0,0,0
2020-02-29T00:00:00Z,yunnan,0,0,0
2020-03-01T00:00:00Z,yunnan,0,0,0
2020-03-02T00:00:00Z,yunnan,0,0,0
2020-03-03T00:00:00Z,yunnan,0,0,0
2020-03-04T00:00:00Z,yunnan,0,0,0
2020-03-05T00:00:00Z,yunnan,0,0,0
2020-03-06T00:00:00Z,yunnan,0,0,0
2020-03-07T00:00:00Z,yunnan,0,0,0
2020-03-08T00:00:00Z,yunnan,0,0,0
2020-03-09T00:00:00Z,yunnan,0,0,0
2020-03-10T00:00:00Z,yunnan,0,0,0
2020-03-11T00:00:00Z,yunnan,0,0,0
2020-03-12T00:00:00Z,yunnan,0,0,0
2020-03-13T00:00:00Z,yunnan,0,0,0
2020-03-14T00:00:00Z,yunnan,0,0,0
2020-03-15T00:00:00Z,yunnan,1,1,0
2020-03-16T00:00:00Z,yunnan,1,1,0
2020-03-17T00:00:00Z,yunnan,0,0,0
2020-03-18T00:00:00Z,yunnan,0,0,0
2020-03-19T00:00:00Z,yunnan,0,0,0
2020-03-20T00:00:00Z,yunnan,0,0,0
2020-03-21T00:00:00Z,yunnan,0,0,0
2020-03-22T00:00:00Z,yunnan,0,0,0
2020-03-23T00:00:00Z,yunnan,0,0,0
2020-03-24T00:00:00Z,yunnan,0,0,0
2020-03-25T00:00:00Z,yunnan,NA,0,NA
2020-03-26T00:00:00Z,yunnan,NA,0,NA
2020-03-27T00:00:00Z,yunnan,NA,0,NA
2020-03-28T00:00:00Z,yunnan,NA,0,NA
2020-03-29T00:00:00Z,yunnan,NA,0,NA
2020-03-30T00:00:00Z,yunnan,NA,0,NA
2020-03-31T00:00:00Z,yunnan,NA,0,NA
2020-04-01T00:00:00Z,yunnan,NA,0,NA
2020-04-02T00:00:00Z,yunnan,NA,0,NA
2020-01-16T00:00:00Z,hainan,0,0,0
2020-01-17T00:00:00Z,hainan,0,0,0
2020-01-18T00:00:00Z,hainan,0,0,0
2020-01-19T00:00:00Z,hainan,0,0,0
2020-01-20T00:00:00Z,hainan,0,0,0
2020-01-21T00:00:00Z,hainan,0,0,0
2020-01-22T00:00:00Z,hainan,4,0,4
2020-01-23T00:00:00Z,hainan,1,0,1
2020-01-24T00:00:00Z,hainan,5,0,5
2020-01-25T00:00:00Z,hainan,10,0,10
2020-01-26T00:00:00Z,hainan,7,0,7
2020-01-27T00:00:00Z,hainan,11,0,11
2020-01-28T00:00:00Z,hainan,5,0,5
2020-01-29T00:00:00Z,hainan,3,0,3
2020-01-30T00:00:00Z,hainan,3,0,3
2020-01-31T00:00:00Z,hainan,8,0,8
2020-02-01T00:00:00Z,hainan,6,0,6
2020-02-02T00:00:00Z,hainan,7,0,7
2020-02-03T00:00:00Z,hainan,9,0,9
2020-02-04T00:00:00Z,hainan,11,0,11
2020-02-05T00:00:00Z,hainan,11,0,11
2020-02-06T00:00:00Z,hainan,11,0,11
2020-02-07T00:00:00Z,hainan,12,0,12
2020-02-08T00:00:00Z,hainan,6,0,6
2020-02-09T00:00:00Z,hainan,8,0,8
2020-02-10T00:00:00Z,hainan,6,0,6
2020-02-11T00:00:00Z,hainan,3,0,3
2020-02-12T00:00:00Z,hainan,12,0,12
2020-02-13T00:00:00Z,hainan,0,0,0
2020-02-14T00:00:00Z,hainan,5,0,5
2020-02-15T00:00:00Z,hainan,0,0,0
2020-02-16T00:00:00Z,hainan,0,0,0
2020-02-17T00:00:00Z,hainan,1,0,1
2020-02-18T00:00:00Z,hainan,0,0,0
2020-02-19T00:00:00Z,hainan,5,0,5
2020-02-20T00:00:00Z,hainan,0,0,0
2020-02-21T00:00:00Z,hainan,0,0,0
2020-02-22T00:00:00Z,hainan,0,0,0
2020-02-23T00:00:00Z,hainan,0,0,0
2020-02-24T00:00:00Z,hainan,0,0,0
2020-02-25T00:00:00Z,hainan,0,0,0
2020-02-26T00:00:00Z,hainan,0,0,0
2020-02-27T00:00:00Z,hainan,0,0,0
2020-02-28T00:00:00Z,hainan,0,0,0
2020-02-29T00:00:00Z,hainan,0,0,0
2020-03-01T00:00:00Z,hainan,0,0,0
2020-03-02T00:00:00Z,hainan,0,0,0
2020-03-03T00:00:00Z,hainan,0,0,0
2020-03-04T00:00:00Z,hainan,0,0,0
2020-03-05T00:00:00Z,hainan,0,0,0
2020-03-06T00:00:00Z,hainan,0,0,0
2020-03-07T00:00:00Z,hainan,0,0,0
2020-03-08T00:00:00Z,hainan,0,0,0
2020-03-09T00:00:00Z,hainan,0,0,0
2020-03-10T00:00:00Z,hainan,0,0,0
2020-03-11T00:00:00Z,hainan,0,0,0
2020-03-12T00:00:00Z,hainan,0,0,0
2020-03-13T00:00:00Z,hainan,0,0,0
2020-03-14T00:00:00Z,hainan,0,0,0
2020-03-15T00:00:00Z,hainan,0,0,0
2020-03-16T00:00:00Z,hainan,0,0,0
2020-03-17T00:00:00Z,hainan,0,0,0
2020-03-18T00:00:00Z,hainan,0,0,0
2020-03-19T00:00:00Z,hainan,0,0,0
2020-03-20T00:00:00Z,hainan,0,0,0
2020-03-21T00:00:00Z,hainan,0,0,0
2020-03-22T00:00:00Z,hainan,0,0,0
2020-03-23T00:00:00Z,hainan,0,0,0
2020-03-24T00:00:00Z,hainan,0,0,0
2020-03-25T00:00:00Z,hainan,NA,0,NA
2020-03-26T00:00:00Z,hainan,NA,0,NA
2020-03-27T00:00:00Z,hainan,NA,0,NA
2020-03-28T00:00:00Z,hainan,NA,0,NA
2020-03-29T00:00:00Z,hainan,NA,0,NA
2020-03-30T00:00:00Z,hainan,NA,0,NA
2020-03-31T00:00:00Z,hainan,NA,0,NA
2020-04-01T00:00:00Z,hainan,NA,0,NA
2020-04-02T00:00:00Z,hainan,NA,0,NA
2020-01-16T00:00:00Z,liaoning,0,0,0
2020-01-17T00:00:00Z,liaoning,0,0,0
2020-01-18T00:00:00Z,liaoning,0,0,0
2020-01-19T00:00:00Z,liaoning,0,0,0
2020-01-20T00:00:00Z,liaoning,0,0,0
2020-01-21T00:00:00Z,liaoning,0,0,0
2020-01-22T00:00:00Z,liaoning,2,0,2
2020-01-23T00:00:00Z,liaoning,2,0,2
2020-01-24T00:00:00Z,liaoning,8,0,8
2020-01-25T00:00:00Z,liaoning,5,0,5
2020-01-26T00:00:00Z,liaoning,5,0,5
2020-01-27T00:00:00Z,liaoning,5,0,5
2020-01-28T00:00:00Z,liaoning,9,0,9
2020-01-29T00:00:00Z,liaoning,3,0,3
2020-01-30T00:00:00Z,liaoning,6,0,6
2020-01-31T00:00:00Z,liaoning,15,0,15
2020-02-01T00:00:00Z,liaoning,4,0,4
2020-02-02T00:00:00Z,liaoning,6,0,6
2020-02-03T00:00:00Z,liaoning,4,0,4
2020-02-04T00:00:00Z,liaoning,7,0,7
2020-02-05T00:00:00Z,liaoning,8,0,8
2020-02-06T00:00:00Z,liaoning,5,0,5
2020-02-07T00:00:00Z,liaoning,5,0,5
2020-02-08T00:00:00Z,liaoning,6,0,6
2020-02-09T00:00:00Z,liaoning,2,0,2
2020-02-10T00:00:00Z,liaoning,1,0,1
2020-02-11T00:00:00Z,liaoning,3,0,3
2020-02-12T00:00:00Z,liaoning,5,0,5
2020-02-13T00:00:00Z,liaoning,1,0,1
2020-02-14T00:00:00Z,liaoning,2,0,2
2020-02-15T00:00:00Z,liaoning,1,0,1
2020-02-16T00:00:00Z,liaoning,1,0,1
2020-02-17T00:00:00Z,liaoning,0,0,0
2020-02-18T00:00:00Z,liaoning,0,0,0
2020-02-19T00:00:00Z,liaoning,0,0,0
2020-02-20T00:00:00Z,liaoning,0,0,0
2020-02-21T00:00:00Z,liaoning,0,0,0
2020-02-22T00:00:00Z,liaoning,0,0,0
2020-02-23T00:00:00Z,liaoning,0,0,0
2020-02-24T00:00:00Z,liaoning,0,0,0
2020-02-25T00:00:00Z,liaoning,0,0,0
2020-02-26T00:00:00Z,liaoning,0,0,0
2020-02-27T00:00:00Z,liaoning,0,0,0
2020-02-28T00:00:00Z,liaoning,0,0,0
2020-02-29T00:00:00Z,liaoning,1,0,1
2020-03-01T00:00:00Z,liaoning,0,0,0
2020-03-02T00:00:00Z,liaoning,3,0,3
2020-03-03T00:00:00Z,liaoning,0,0,0
2020-03-04T00:00:00Z,liaoning,0,0,0
2020-03-05T00:00:00Z,liaoning,0,0,0
2020-03-06T00:00:00Z,liaoning,0,0,0
2020-03-07T00:00:00Z,liaoning,0,0,0
2020-03-08T00:00:00Z,liaoning,0,0,0
2020-03-09T00:00:00Z,liaoning,0,0,0
2020-03-10T00:00:00Z,liaoning,0,0,0
2020-03-11T00:00:00Z,liaoning,0,0,0
2020-03-12T00:00:00Z,liaoning,0,0,0
2020-03-13T00:00:00Z,liaoning,0,0,0
2020-03-14T00:00:00Z,liaoning,0,0,0
2020-03-15T00:00:00Z,liaoning,0,0,0
2020-03-16T00:00:00Z,liaoning,0,0,0
2020-03-17T00:00:00Z,liaoning,0,0,0
2020-03-18T00:00:00Z,liaoning,0,0,0
2020-03-19T00:00:00Z,liaoning,1,1,0
2020-03-20T00:00:00Z,liaoning,0,0,0
2020-03-21T00:00:00Z,liaoning,0,0,0
2020-03-22T00:00:00Z,liaoning,0,0,0
2020-03-23T00:00:00Z,liaoning,1,1,0
2020-03-24T00:00:00Z,liaoning,0,0,0
2020-03-25T00:00:00Z,liaoning,NA,0,NA
2020-03-26T00:00:00Z,liaoning,NA,0,NA
2020-03-27T00:00:00Z,liaoning,NA,0,NA
2020-03-28T00:00:00Z,liaoning,NA,0,NA
2020-03-29T00:00:00Z,liaoning,NA,0,NA
2020-03-30T00:00:00Z,liaoning,NA,0,NA
2020-03-31T00:00:00Z,liaoning,NA,0,NA
2020-04-01T00:00:00Z,liaoning,NA,0,NA
2020-04-02T00:00:00Z,liaoning,NA,0,NA
2020-01-16T00:00:00Z,hebei,0,0,0
2020-01-17T00:00:00Z,hebei,0,0,0
2020-01-18T00:00:00Z,hebei,0,0,0
2020-01-19T00:00:00Z,hebei,0,0,0
2020-01-20T00:00:00Z,hebei,0,0,0
2020-01-21T00:00:00Z,hebei,0,0,0
2020-01-22T00:00:00Z,hebei,1,0,1
2020-01-23T00:00:00Z,hebei,1,0,1
2020-01-24T00:00:00Z,hebei,6,0,6
2020-01-25T00:00:00Z,hebei,5,0,5
2020-01-26T00:00:00Z,hebei,5,0,5
2020-01-27T00:00:00Z,hebei,15,0,15
2020-01-28T00:00:00Z,hebei,15,0,15
2020-01-29T00:00:00Z,hebei,17,0,17
2020-01-30T00:00:00Z,hebei,17,0,17
2020-01-31T00:00:00Z,hebei,14,0,14
2020-02-01T00:00:00Z,hebei,8,0,8
2020-02-02T00:00:00Z,hebei,9,0,9
2020-02-03T00:00:00Z,hebei,13,0,13
2020-02-04T00:00:00Z,hebei,9,0,9
2020-02-05T00:00:00Z,hebei,22,0,22
2020-02-06T00:00:00Z,hebei,14,0,14
2020-02-07T00:00:00Z,hebei,24,0,24
2020-02-08T00:00:00Z,hebei,11,0,11
2020-02-09T00:00:00Z,hebei,12,0,12
2020-02-10T00:00:00Z,hebei,21,0,21
2020-02-11T00:00:00Z,hebei,12,0,12
2020-02-12T00:00:00Z,hebei,14,0,14
2020-02-13T00:00:00Z,hebei,18,0,18
2020-02-14T00:00:00Z,hebei,8,0,8
2020-02-15T00:00:00Z,hebei,9,0,9
2020-02-16T00:00:00Z,hebei,1,0,1
2020-02-17T00:00:00Z,hebei,1,0,1
2020-02-18T00:00:00Z,hebei,4,0,4
2020-02-19T00:00:00Z,hebei,1,0,1
2020-02-20T00:00:00Z,hebei,1,0,1
2020-02-21T00:00:00Z,hebei,1,0,1
2020-02-22T00:00:00Z,hebei,2,0,2
2020-02-23T00:00:00Z,hebei,0,0,0
2020-02-24T00:00:00Z,hebei,0,0,0
2020-02-25T00:00:00Z,hebei,1,0,1
2020-02-26T00:00:00Z,hebei,5,0,5
2020-02-27T00:00:00Z,hebei,1,0,1
2020-02-28T00:00:00Z,hebei,0,0,0
2020-02-29T00:00:00Z,hebei,0,0,0
2020-03-01T00:00:00Z,hebei,0,0,0
2020-03-02T00:00:00Z,hebei,0,0,0
2020-03-03T00:00:00Z,hebei,0,0,0
2020-03-04T00:00:00Z,hebei,0,0,0
2020-03-05T00:00:00Z,hebei,0,0,0
2020-03-06T00:00:00Z,hebei,0,0,0
2020-03-07T00:00:00Z,hebei,0,0,0
2020-03-08T00:00:00Z,hebei,0,0,0
2020-03-09T00:00:00Z,hebei,0,0,0
2020-03-10T00:00:00Z,hebei,0,0,0
2020-03-11T00:00:00Z,hebei,0,0,0
2020-03-12T00:00:00Z,hebei,0,0,0
2020-03-13T00:00:00Z,hebei,0,0,0
2020-03-14T00:00:00Z,hebei,0,0,0
2020-03-15T00:00:00Z,hebei,0,0,0
2020-03-16T00:00:00Z,hebei,0,0,0
2020-03-17T00:00:00Z,hebei,0,0,0
2020-03-18T00:00:00Z,hebei,0,0,0
2020-03-19T00:00:00Z,hebei,0,0,0
2020-03-20T00:00:00Z,hebei,0,0,0
2020-03-21T00:00:00Z,hebei,1,1,0
2020-03-22T00:00:00Z,hebei,0,0,0
2020-03-23T00:00:00Z,hebei,0,0,0
2020-03-24T00:00:00Z,hebei,0,0,0
2020-03-25T00:00:00Z,hebei,NA,0,NA
2020-03-26T00:00:00Z,hebei,NA,0,NA
2020-03-27T00:00:00Z,hebei,NA,0,NA
2020-03-28T00:00:00Z,hebei,NA,0,NA
2020-03-29T00:00:00Z,hebei,NA,0,NA
2020-03-30T00:00:00Z,hebei,NA,0,NA
2020-03-31T00:00:00Z,hebei,NA,0,NA
2020-04-01T00:00:00Z,hebei,NA,0,NA
2020-04-02T00:00:00Z,hebei,NA,0,NA
2020-01-16T00:00:00Z,heilongjiang,0,0,0
2020-01-17T00:00:00Z,heilongjiang,0,0,0
2020-01-18T00:00:00Z,heilongjiang,0,0,0
2020-01-19T00:00:00Z,heilongjiang,0,0,0
2020-01-20T00:00:00Z,heilongjiang,0,0,0
2020-01-21T00:00:00Z,heilongjiang,0,0,0
2020-01-22T00:00:00Z,heilongjiang,1,0,1
2020-01-23T00:00:00Z,heilongjiang,2,0,2
2020-01-24T00:00:00Z,heilongjiang,6,0,6
2020-01-25T00:00:00Z,heilongjiang,6,0,6
2020-01-26T00:00:00Z,heilongjiang,6,0,6
2020-01-27T00:00:00Z,heilongjiang,9,0,9
2020-01-28T00:00:00Z,heilongjiang,7,0,7
2020-01-29T00:00:00Z,heilongjiang,6,0,6
2020-01-30T00:00:00Z,heilongjiang,16,0,16
2020-01-31T00:00:00Z,heilongjiang,21,0,21
2020-02-01T00:00:00Z,heilongjiang,15,0,15
2020-02-02T00:00:00Z,heilongjiang,23,0,23
2020-02-03T00:00:00Z,heilongjiang,39,0,39
2020-02-04T00:00:00Z,heilongjiang,35,0,35
2020-02-05T00:00:00Z,heilongjiang,37,0,37
2020-02-06T00:00:00Z,heilongjiang,50,0,50
2020-02-07T00:00:00Z,heilongjiang,19,0,19
2020-02-08T00:00:00Z,heilongjiang,26,0,26
2020-02-09T00:00:00Z,heilongjiang,24,0,24
2020-02-10T00:00:00Z,heilongjiang,29,0,29
2020-02-11T00:00:00Z,heilongjiang,18,0,18
2020-02-12T00:00:00Z,heilongjiang,17,0,17
2020-02-13T00:00:00Z,heilongjiang,23,0,23
2020-02-14T00:00:00Z,heilongjiang,7,0,7
2020-02-15T00:00:00Z,heilongjiang,20,0,20
2020-02-16T00:00:00Z,heilongjiang,12,0,12
2020-02-17T00:00:00Z,heilongjiang,7,0,7
2020-02-18T00:00:00Z,heilongjiang,6,0,6
2020-02-19T00:00:00Z,heilongjiang,6,0,6
2020-02-20T00:00:00Z,heilongjiang,3,0,3
2020-02-21T00:00:00Z,heilongjiang,0,0,0
2020-02-22T00:00:00Z,heilongjiang,1,0,1
2020-02-23T00:00:00Z,heilongjiang,0,0,0
2020-02-24T00:00:00Z,heilongjiang,0,0,0
2020-02-25T00:00:00Z,heilongjiang,0,0,0
2020-02-26T00:00:00Z,heilongjiang,0,0,0
2020-02-27T00:00:00Z,heilongjiang,0,0,0
2020-02-28T00:00:00Z,heilongjiang,0,0,0
2020-02-29T00:00:00Z,heilongjiang,0,0,0
2020-03-01T00:00:00Z,heilongjiang,0,0,0
2020-03-02T00:00:00Z,heilongjiang,0,0,0
